"";"Seguradoras";"Bancario";"Energetico";"Imobiliario";"Construcao";"Farmacia";"Quimica";"Varejo";"Automobilistica"
"82";0,0140145086986214;-0,00160087925580932;0,00235775022771723;-0,0025714299883397;-0,00946745213804956;0,00845671001822268;-0,00228930341668399;0,00233321287036237;0,0212585058503487
"83";-0,00148160369517836;0,0119601094659778;-0,00622073741162055;-0,00107338376615917;-0,0105124139529202;0,0194495151522442;-0,0139133825992976;0,00279995092107033;-0,02972975058732
"84";0,0148804969610268;0,00133389190438571;-0,00928467567349234;0,00827099189227898;0,0172303798872084;0,0101630736641845;0,0351004785365587;0,0407711562332045;0,00165353351200803
"85";0,00505133347496933;-0,00456742393237697;-0,00688002713858182;-0,00184790386628464;-0,00476699140186465;-0,00555527020604885;-0,0032750069407026;-0,00829647872234052;0,0080476606446096
"86";0,00749742068813042;-0,0129766113817382;0,00276569909943625;0,00454255873748632;-0,00801696052820944;0,024205071434122;-0,0179120889965585;-0,0164449410552479;0,0123434792371953
"87";-0,0332782838757968;-0,0378398327646199;-0,0197265784727989;-0,0328984140409005;-0,0226269948814464;0,0167002101339095;-0,0194399139607864;0,0363523291797954;-0,0114475938505967
"88";0,0164679054747507;0,0410840833698751;0,00975022958913385;0,0272882015488429;0,0366616504952857;-0,00338031420737739;0,0319343824830352;-0,00442050726744103;0,0235156221467161
"89";0;0;0;0;0;0;0;0;0
"90";0,0135994842989611;0,00976350226785083;-0,0467606906814222;0,00963862883776834;0,00591957363059148;0,00775770901043149;0,00715278366150063;-0,00280748152446808;0,0148584509355159
"91";-0,00315671062584499;0,00270560411351539;0,0130473231340105;0,00898756225336683;0,000558988865833498;-0,013425814404795;-0,0274043250007692;0,0150539366076075;0,028209177202247
"92";0,0184124879444525;0,027174836017327;0,0023806054636788;0,00439407856087737;-0,0047925900092638;-0,0053316650483648;-0,0130191144768359;0,0590143673703993;-0,00749643106936748
"93";-0,00104577658435279;-0,00354250616474605;-0,00506033741939937;-0,000765830092777975;-0,00331219251030035;0,0218283307367342;0,0167736885940117;0,0186479635853871;0,0198905806639287
"94";-3,17072784081773e-05;0,00151542733735965;0,0444061887462439;-0,00355835017009465;0,00847726824525186;0,0091819060058258;0,038436508511583;0,00533216805494252;0,00612819227580363
"95";0,010220909167308;0,00293339591912112;-0,0173959643923096;-0,00251942186594256;-0,00479080088808992;-0,0239773791408062;-0,0123497654644158;-0,00583846513556363;0,0156209461917696
"96";-0,00835189777347178;-0,0112357320592587;-0,00827771804405408;-0,000140154169816498;0,000561149748178558;-0,0458017727968691;0,011970090714553;-0,0180772065182806;-0,00682453902205893
"97";0,00756695605433588;0,0219583264959038;-0,00214203410292768;-0,00203444596460844;-0,0139976550294305;-0,0205217667041069;-0,021430533895888;0,0114400491408704;-0,00856145580356227
"98";-0,0135664978974619;-0,010964198690055;-0,0105711420732835;0,00399481906319732;0,00460379837517433;0,0255189781246141;-0,0295963069862228;-0,000605568057261863;-0,0237967797964043
"99";-0,00347648938016398;-0,0104751151394478;0,00821785981144174;-0,00329281833236728;0,000566126764609542;-0,013630279445243;-0,005141742822655;-0,00604386023438419;0,011481731646052
"100";-0,00159877248354157;0,00596453489148274;0,00276556839425357;0,000771632039969994;-0,00182533488918768;-0,0111345192327219;-0,00847120838331961;-0,00727533469150021;0,00774710990371918
"101";0,0209007259901881;0,0317724017261192;-0,0099004557572977;0,0161372354857496;0,00264250814395162;-0,0198528882342268;-0,00514453175517815;0,001194723983307;-0,00748552589214402
"102";-0,0249088759059042;-0,0146558558785328;-0,0221833783569121;0,0041313836908099;-0,00339879481263328;0,00955263298266118;0,00149193029165495;-0,00608534279012751;-0,000784957402848008
"103";0,00400814991571607;0,000596338499394555;-0,0202513531394608;0,00329286158823727;0,00534474815888153;0,0335657828394931;-0,0118610797498846;-0,0252512101353757;-0,0143080414803372
"104";0,0343174784785605;0,00253047871740097;-0,00771766895047854;0,00232590062442295;0,000438885238556175;-0,024327128469861;0,0059481254234619;0,00299232194550392;0,00606456266351074
"105";0,0179577650768694;-0,0306434446048405;0,00610928763481233;0,013438508197626;-0,00565754589254208;-0,0123750032384082;-0,00738919618237066;-0,00773182549380991;-0,0107099945495159
"106";0,029889586495103;0,00766568110061261;0,0408741988480052;0,0082581287733916;-0,00664118060282171;0,0220275072839655;0,00800250500257693;0,0112777522262437;-0,00109190183732899
"107";-0,0139808448311163;-0,0144641384166055;0,00033404317818686;-0,00294629917163203;-0,0118095273102945;0,00141084715713191;0,0010893988957843;-0,0235982366142844;-0,0129752947460009
