Data;Abertura;Fechamento;;
15/01/2001;260,22;260,87;;
16/01/2001;260,87;261,39;;
17/01/2001;261,39;254,93;;
18/01/2001;254,93;248,76;;
19/01/2001;248,76;249,29;;
22/01/2001;249,3;251,71;;
23/01/2001;251,71;256,11;;
24/01/2001;256,11;257,02;;
25/01/2001;257,02;263,55;;
26/01/2001;263,55;259,49;;
29/01/2001;259,49;256,79;;
30/01/2001;256,79;259,12;;
31/01/2001;259,12;263,07;;
01/02/2001;263,07;260,54;;
02/02/2001;260,54;262,5;;
05/02/2001;262,5;267,87;;
06/02/2001;267,87;270,78;;
07/02/2001;270,78;271,71;;
08/02/2001;271,71;271,93;;
09/02/2001;271,93;275,77;;
12/02/2001;275,77;273,37;;
13/02/2001;273,37;271,7;;
14/02/2001;271,7;270,68;;
15/02/2001;270,68;266,27;;
16/02/2001;266,27;269,34;;
19/02/2001;266,27;269,34;;
20/02/2001;269,33;269,33;;
21/02/2001;269,33;267,23;;
22/02/2001;267,23;265,94;;
23/02/2001;265,94;263;;
26/02/2001;263;266,43;;
27/02/2001;266,43;264,83;;
28/02/2001;264,83;261,24;;
01/03/2001;261,2;263,12;;
02/03/2001;263,12;269,78;;
05/03/2001;269,77;273,11;;
06/03/2001;273,11;274,29;;
07/03/2001;274,29;280,08;;
08/03/2001;280,09;283,48;;
09/03/2001;283,48;282,52;;
12/03/2001;282,52;275,53;;
13/03/2001;275,53;271,25;;
14/03/2001;271,25;267,95;;
15/03/2001;267,96;265,32;;
16/03/2001;265,32;261,48;;
19/03/2001;261,48;264,67;;
20/03/2001;264,67;266,58;;
21/03/2001;266,58;261,05;;
22/03/2001;261,05;252,93;;
23/03/2001;252,93;254,08;;
26/03/2001;254,08;257,17;;
27/03/2001;257,17;259,68;;
28/03/2001;0;259,68;;
29/03/2001;254,16;250,23;;
30/03/2001;250,24;257,37;;
02/04/2001;257,37;250,68;;
03/04/2001;250,68;243,92;;
04/04/2001;243,92;248,57;;
05/04/2001;248,57;256,59;;
06/04/2001;256,58;257,67;;
09/04/2001;257,67;262,34;;
10/04/2001;262,34;267,77;;
11/04/2001;267,78;262,45;;
12/04/2001;262,46;264,27;;
13/04/2001;262,46;264,27;;
16/04/2001;264,27;270,92;;
17/04/2001;270,93;272,91;;
18/04/2001;272,92;270,69;;
19/04/2001;270,7;266,03;;
20/04/2001;266,03;268,64;;
23/04/2001;268,64;276,58;;
24/04/2001;276,58;275,99;;
25/04/2001;275,98;280,52;;
26/04/2001;280,53;285,13;;
27/04/2001;285,14;285;;
30/04/2001;285;283,98;;
01/05/2001;283,98;283,01;;
02/05/2001;0;283,01;;
03/05/2001;270,84;269,77;;
04/05/2001;269,77;275,22;;
07/05/2001;275,22;275,38;;
08/05/2001;275,38;275,89;;
09/05/2001;275,89;280,49;;
10/05/2001;280,08;278,03;;
11/05/2001;278,03;275,97;;
14/05/2001;275,97;280,91;;
15/05/2001;280,91;283,71;;
16/05/2001;283,71;284,83;;
17/05/2001;284,83;286,38;;
18/05/2001;0;286,38;;
21/05/2001;291,88;290,93;;
22/05/2001;290,93;287,94;;
23/05/2001;287,94;282,51;;
24/05/2001;282,52;281,26;;
25/05/2001;281,26;281,14;;
28/05/2001;0;281,14;;
29/05/2001;281,14;279,98;;
30/05/2001;279,98;279,42;;
31/05/2001;279,42;280,67;;
01/06/2001;280,67;280,41;;
04/06/2001;280,43;285,55;;
05/06/2001;285,56;286,18;;
06/06/2001;286,16;277,99;;
07/06/2001;277,99;275,1;;
08/06/2001;275,1;276,15;;
11/06/2001;276,15;276,85;;
12/06/2001;276,85;278,61;;
13/06/2001;278,62;276,47;;
14/06/2001;276,47;271,86;;
15/06/2001;271,87;272,56;;
18/06/2001;272,56;270,06;;
19/06/2001;270,07;269,11;;
20/06/2001;269,11;265,9;;
21/06/2001;265,9;261,65;;
22/06/2001;261,67;263,71;;
25/06/2001;263,71;262,42;;
26/06/2001;262,42;264,15;;
27/06/2001;264,16;257,12;;
28/06/2001;257,12;252,29;;
